LSOA21CD,dpi_normalized,Pct of population speaks no or little English normalized,Pct umemp or econo inactive normalized,Pct household deprivation normalized,score
E01029108,6.59,0.36,4.79,5.391432792,17.13143279
E01029109,6.51,0.68,4.73,6.528803545,18.44880355
E01029110,7.34,0.45,4.21,6.129985229,18.12998523
E01029111,8.25,0.45,3.21,5.258493353,17.16849335
E01029112,6.63,1.74,4.77,6.129985229,19.26998523
E01029113,5.75,0.05,6.39,4.771048744,16.96104874
E01029114,5.6,0,6.67,5.317577548,17.58757755
E01029115,5.99,0.05,5.6,5.273264402,16.9132644
E01029116,6.31,0.33,5.86,5.952732644,18.45273264
E01029117,6.67,0.33,5.76,6.336779911,19.09677991
E01029118,6.31,0.13,4.78,4.800590842,16.02059084
E01029119,5.44,0.09,6.26,6.499261448,18.28926145
E01029120,5.95,0.08,4.95,4.963072378,15.94307238
E01029121,6.98,0.09,4.83,3.677991137,15.57799114
E01029122,7.38,0.02,4.56,3.988183161,15.94818316
E01029123,5.75,0.07,5.16,5.568685377,16.54868538
E01029124,6.07,0.02,5.22,4.342688331,15.65268833
E01029125,7.14,0.03,4.53,3.825701625,15.52570163
E01029126,6.98,0.24,4.75,4.224519941,16.19451994
E01029127,6.23,0.02,5.27,4.830132939,16.35013294
E01029128,7.94,0.04,4.72,3.087149188,15.78714919
E01029129,7.22,0.05,4.17,3.353028065,14.79302807
E01029130,7.22,0.06,5.08,4.416543575,16.77654358
E01029131,8.1,0.36,4.24,6.779911374,19.47991137
E01029132,6.43,0.05,5.46,7.932053176,19.87205318
E01029133,6.11,0.03,5.87,6.617429838,18.62742984
E01029134,5.75,0.09,5.62,6.779911374,18.23991137
E01029135,6.63,0.02,5.07,4.534711965,16.25471197
E01029136,6.83,0.08,4.65,5.376661743,16.93666174
E01029137,7.54,0.07,4.44,4.387001477,16.43700148
E01029138,6.87,0.05,4.39,4.490398818,15.80039882
E01029139,7.18,0,4.8,4.992614476,16.97261448
E01035113,8.13,0.22,3.37,4.150664697,15.8706647
E01029142,6.75,0.05,4.72,3.397341211,14.91734121
E01029143,6.31,0.14,4.66,5.864106352,16.97410635
E01029144,7.5,0.03,4.26,4.416543575,16.20654358
E01029145,7.3,0.08,4.22,4.209748892,15.80974889
E01029147,7.54,0,4.94,3.500738552,15.98073855
E01029148,8.21,0.02,4.83,3.072378139,16.13237814
E01029149,6.87,0.03,4.41,4.800590842,16.11059084
E01029150,7.7,0.14,5.02,4.150664697,17.0106647
E01029151,6.67,0.03,5.1,3.958641064,15.75864106
E01029152,6.51,0.07,5.56,5.583456425,17.72345643
E01029153,6.19,0.03,5.19,3.973412112,15.38341211
E01029154,6.87,0.12,4.75,5.184638109,16.92463811
E01029155,7.7,0,5.32,3.397341211,16.41734121
E01029156,7.14,0,4.45,4.505169867,16.09516987
E01029157,6.47,0.1,5.04,4.844903988,16.45490399
E01029158,8.77,0.03,4.09,2.511078287,15.40107829
E01029159,8.73,0.21,2.62,2.245199409,13.80519941
E01035123,8.77,0.29,2.68,2.422451994,14.16245199
E01029161,7.46,0.17,2.83,3.88478582,14.34478582
E01029162,7.54,0.39,4.14,4.519940916,16.58994092
E01029163,7.1,0.02,4.55,3.722304284,15.39230428
E01029164,6.51,0.07,4.48,3.988183161,15.04818316
E01029165,7.38,0,5.81,3.855243722,17.04524372
E01029166,7.42,0,4.58,3.471196455,15.47119646
E01029167,5.75,0.2,5.07,5.598227474,16.61822747
E01029168,5.71,0.11,5.18,4.180206795,15.1802068
E01029169,8.1,0.71,4.22,5.081240768,18.11124077
E01029170,6.23,0.92,4.84,7.104874446,19.09487445
E01029171,5.87,0.62,5.12,5.967503693,17.57750369
E01029172,6.71,0.18,4.46,4.150664697,15.5006647
E01029173,7.22,0.97,3.84,5.391432792,17.42143279
E01029174,5.36,0.24,5.32,5.805022157,16.72502216
E01029175,6.19,1.24,4.46,6.129985229,18.01998523
E01029176,7.98,0.6,4.74,4.017725258,17.33772526
E01029177,5.56,0.44,5.43,7.666174298,19.0961743
E01029178,6.94,0.12,5.32,4.047267356,16.42726736
E01029179,6.63,0,4.98,5.465288035,17.07528804
E01029180,6.71,0.05,4.77,4.387001477,15.91700148
E01029181,7.18,0.03,4.96,3.559822747,15.72982275
E01029182,5.71,0,4.83,4.135893648,14.67589365
E01029183,6.94,0.13,4.12,5.391432792,16.58143279
E01029184,5.75,0.04,5.3,4.106351551,15.19635155
E01029185,6.51,0.2,5.07,5.007385524,16.78738552
E01029186,5.91,0.15,5.48,6.366322009,17.90632201
E01029187,6.07,0.19,5,5.155096012,16.41509601
E01029188,6.94,0.05,5.58,4.342688331,16.91268833
E01029189,5.04,0.1,4.74,4.830132939,14.71013294
E01029190,7.7,0.03,5.27,3.988183161,16.98818316
E01029191,6.87,0.09,5.4,4.756277696,17.1162777
E01029192,7.34,0.08,4.41,4.918759232,16.74875923
E01029193,5.71,0.1,4.71,4.756277696,15.2762777
E01029194,6.47,0.04,4.93,4.298375185,15.73837519
E01029195,6.51,0,5.23,5.376661743,17.11666174
E01029196,7.1,0.02,4.65,4.194977843,15.96497784
E01029197,6.79,0.03,5.35,3.707533235,15.87753324
E01029198,8.21,0.16,2.53,2.629246677,13.52924668
E01029199,6.67,0.04,2.98,4.534711965,14.22471197
E01029200,7.02,0.33,4.91,5.051698671,17.31169867
E01029201,6.39,0.09,4.94,4.549483013,15.96948301
E01029202,5.2,0.06,5.49,6.218611521,16.96861152
E01029203,7.82,0.1,4.64,4.062038405,16.62203841
E01029204,7.26,0,5.25,3.840472674,16.35047267
E01029205,6.75,0.13,4.59,4.534711965,16.00471197
E01029206,6.51,0.09,4.63,4.519940916,15.74994092
E01029207,7.3,0.13,4.92,3.353028065,15.70302807
E01029208,6.39,0.03,5.1,4.416543575,15.93654358
E01029209,6.27,0.03,5.05,3.677991137,15.02799114
E01029210,7.7,0,4.61,3.338257016,15.64825702
E01029211,7.58,0.03,5.55,4.00295421,17.16295421
E01029212,7.3,0,5.11,3.101920236,15.51192024
E01029213,6.83,0.49,5.29,4.00295421,16.61295421
E01029214,7.34,0.03,4.81,2.983751846,15.16375185
E01029215,5.52,0.07,5.25,4.844903988,15.68490399
E01029216,7.18,0.05,5.44,3.825701625,16.49570163
E01029217,6.07,0,5.16,3.929098966,15.15909897
E01029218,6.35,0,5.56,5.347119645,17.25711965
E01029219,6.47,0.05,5.27,4.903988183,16.69398818
E01029220,6.63,0.06,5.09,4.963072378,16.74307238
E01029221,7.34,0.14,4.46,3.131462334,15.07146233
E01029222,7.5,0.02,4.78,4.460856721,16.76085672
E01029223,6.27,0.06,5.11,3.220088626,14.66008863
E01029224,7.06,0.04,5.04,4.00295421,16.14295421
E01029225,6.9,0.06,4.75,4.224519941,15.93451994
E01029226,5.99,0.23,5.98,5.480059084,17.68005908
E01029227,7.74,0.31,4.09,3.973412112,16.11341211
E01029228,7.58,0.26,4.15,4.726735598,16.7167356
E01029229,6.87,0.52,4.18,5.450516987,17.02051699
E01029230,6.67,0.1,5.34,3.751846381,15.86184638
E01029231,7.22,0.44,4.21,4.889217134,16.75921713
E01029232,7.1,1.67,3.2,4.652880355,16.62288036
E01029233,7.3,0.88,3.69,5.612998523,17.48299852
E01035125,6.71,1.98,3.91,6.11521418,18.71521418
E01029235,6.87,0.45,4.68,5.849335303,17.8493353
E01029236,7.18,0.56,4.29,7.223042836,19.25304284
E01029237,6.98,0.65,4.63,6.381093058,18.64109306
E01029238,7.38,0.25,4.25,5.539143279,17.41914328
E01029239,7.1,1.78,4.35,6.336779911,19.56677991
E01029240,8.06,0.75,3.26,3.840472674,15.91047267
E01029241,7.82,0.71,3.13,4.1211226,15.7811226
E01029242,7.86,0.23,3.93,4.135893648,16.15589365
E01029243,6.27,0.4,5.76,4.446085672,16.87608567
E01029244,7.78,0.05,4.85,2.9394387,15.6194387
E01029245,7.62,0.35,3.75,3.618906942,15.33890694
E01029246,6.98,0.69,4.82,3.397341211,15.88734121
E01029247,7.54,0.6,4.6,6.514032496,19.2540325
E01029248,7.22,0.84,4.58,5.849335303,18.4893353
E01029249,6.19,0.44,5.06,5.775480059,17.46548006
E01029250,6.67,0.25,5.4,4.017725258,16.33772526
E01029251,6.43,0.08,4.63,3.929098966,15.06909897
E01029252,7.62,0.19,4.35,3.796159527,15.95615953
E01035121,8.02,0.22,4.06,5.243722304,17.5437223
E01029254,6.94,0.11,5.35,3.840472674,16.24047267
E01029255,6.87,0.11,4.51,5.051698671,16.54169867
E01029256,7.3,0.05,4.64,3.515509601,15.5055096
E01029257,6.71,0.23,4.09,4.564254062,15.59425406
E01029258,7.06,0,4.34,3.190546529,14.59054653
E01029259,6.71,0.03,5.58,5.110782866,17.43078287
E01029260,8.89,0.08,3.13,3.087149188,15.18714919
E01029261,8.06,0.02,4.58,3.737075332,16.39707533
E01029262,7.58,0.02,4.78,3.205317578,15.58531758
E01029263,6.94,0.24,3.57,3.663220089,14.41322009
E01029264,6.55,0.16,4.84,3.825701625,15.37570163
E01029265,6.51,0.17,5.11,3.29394387,15.08394387
E01029266,6.63,0.22,5.78,4.844903988,17.47490399
E01029267,6.71,0.04,4.99,3.958641064,15.69864106
E01029268,7.38,0,4.55,3.028064993,14.95806499
E01029269,6.94,0.07,4.88,4.00295421,15.89295421
E01029270,7.18,0.05,4.93,3.441654357,15.60165436
E01029271,7.34,0.06,5.09,3.914327917,16.40432792
E01029273,7.1,0.11,4.43,4.534711965,16.17471197
E01029274,7.66,0.02,5.02,4.017725258,16.71772526
E01029275,5.4,0.06,5.52,5.435745938,16.41574594
E01029276,6.98,0.44,5.74,3.589364845,16.74936485
E01029277,7.3,0.4,3.12,3.53028065,14.35028065
E01029278,7.22,0.23,4.75,3.308714919,15.50871492
E01029279,7.18,0.17,4.23,4.283604136,15.86360414
E01029280,6.9,0.28,3.93,5.76070901,16.87070901
E01029281,6.03,0.25,4.6,5.864106352,16.74410635
E01029282,8.13,0.05,2.58,3.367799114,14.12779911
E01029283,5.44,0.19,4.26,4.800590842,14.69059084
E01029284,5.71,1.17,4.98,6.218611521,18.07861152
E01029285,8.21,1.37,2.75,3.810930576,16.14093058
E01029286,7.1,0.89,3.67,4.638109306,16.29810931
E01029287,8.25,0.5,2.59,3.796159527,15.13615953
E01029288,7.14,0.13,3.82,3.131462334,14.22146233
E01029289,7.14,0.64,3.87,4.283604136,15.93360414
E01029290,7.54,0.34,3.73,3.973412112,15.58341211
E01029291,5.6,0.31,4.86,5.982274742,16.75227474
E01029292,7.02,0.65,4.88,7.562776957,20.11277696
E01029293,7.74,0.83,4.78,7.429837518,20.77983752
E01029294,7.66,0.37,3.74,3.05760709,14.82760709
E01029295,6.98,0.07,4.36,3.456425406,14.86642541
E01029296,6.94,0.13,5.13,3.013293944,15.21329394
E01029297,6.27,0.58,5.11,6.602658789,18.56265879
E01029298,6.98,0.42,4.3,5.923190547,17.62319055
E01029299,5.87,0.46,4.48,5.908419498,16.7184195
E01029300,7.98,0.31,3.05,2.924667651,14.26466765
E01029301,5.16,0.56,5.45,4.903988183,16.07398818
E01029302,5.87,0.42,4.5,3.456425406,14.24642541
E01029303,6.63,0.22,5.51,2.880354505,15.24035451
E01029304,6.59,0.32,4.98,6.499261448,18.38926145
E01029305,5.79,0.23,4.21,5.361890694,15.59189069
E01029306,6.27,0.32,5.59,5.155096012,17.33509601
E01029307,6.55,0.28,4.74,6.853766617,18.42376662
E01029308,6.79,0.05,4.94,3.264401773,15.04440177
E01035130,6.51,0.39,5.04,6.558345643,18.49834564
E01029310,6.35,0.23,5.56,4.091580502,16.2315805
E01029311,6.47,0.41,4.25,4.859675037,15.98967504
E01029312,7.06,0.14,4.16,4.682422452,16.04242245
E01029313,7.22,0.12,3.26,3.88478582,14.48478582
E01035132,6.9,0.26,4.32,4.741506647,16.22150665
E01029315,5.87,0.05,5.78,4.918759232,16.61875923
E01029316,5.52,0.35,4.65,4.977843427,15.49784343
E01029317,7.06,0.12,3.24,3.279172821,13.69917282
E01035127,6.75,0.1,4.21,2.333825702,13.3938257
E01029319,9.44,0.27,2.4,2.599704579,14.70970458
E01029320,5.83,0.13,4.71,5.022156573,15.69215657
E01029321,7.1,0,4.52,3.441654357,15.06165436
E01029322,5.2,0.13,5.81,5.76070901,16.90070901
E01029324,6.35,0.11,4.56,5.819793205,16.83979321
E01029325,6.27,0.04,5.52,4.889217134,16.71921713
E01029326,6.23,0,6.29,5.317577548,17.83757755
E01029327,7.34,0.02,5.01,3.958641064,16.32864106
E01029328,5.36,0.02,5.74,5.40620384,16.52620384
E01029329,5.12,0.28,5.63,5.701624815,16.73162482
E01029330,5.56,0.17,6.82,5.347119645,17.89711965
E01029331,4.92,0.05,7.35,5.568685377,17.88868538
E01029333,5.87,0.1,6.11,6.543574594,18.62357459
E01029334,5.63,0,6.41,5.612998523,17.65299852
E01029335,6.83,0,4.98,4.091580502,15.9015805
E01029336,5.95,0.09,6.05,4.889217134,16.97921713
E01029337,6.39,0.02,5.1,5.110782866,16.62078287
E01029338,6.43,0,4.91,4.047267356,15.38726736
E01029339,6.27,0.05,5.27,6.144756278,17.73475628
E01029341,5.56,0.06,6.01,5.716395864,17.34639586
E01029342,7.18,0.03,6.74,4.298375185,18.24837519
E01029343,6.35,0.07,6,5.716395864,18.13639586
E01029345,8.49,0.17,3.71,4.446085672,16.81608567
E01029346,6.79,0.15,4.85,7.237813885,19.02781389
E01029347,7.1,0.15,4.93,5.169867061,17.34986706
E01029348,8.13,0.17,4.3,5.923190547,18.52319055
E01029349,6.23,0.11,5.4,7.149187592,18.88918759
E01029350,7.14,0.2,5.42,7.577548006,20.33754801
E01029351,7.58,0.05,4.4,6.336779911,18.36677991
E01029352,8.06,0.06,3.92,5.317577548,17.35757755
E01029353,6.27,0.08,5.93,6.277695716,18.55769572
E01029354,7.38,0.15,4.92,6.484490399,18.9344904
E01029355,6.71,0.11,4.97,6.70605613,18.49605613
E01029356,6.39,0.18,5.21,7.119645495,18.8996455
E01029357,7.9,0.11,4.56,6.248153619,18.81815362
E01029358,7.46,0.14,5.16,6.957163959,19.71716396
E01029359,8.77,0.28,3.72,5.361890694,18.13189069
E01029360,6.39,0.56,5.09,6.277695716,18.31769572
E01029361,6.87,0.11,5.03,6.676514032,18.68651403
E01029362,7.42,0.16,4.46,6.484490399,18.5244904
E01029363,6.51,0.03,4.72,6.46971935,17.72971935
E01029364,7.74,0.3,4.4,4.446085672,16.88608567
E01029365,7.82,0.07,4.7,5.745937962,18.33593796
E01029366,7.7,0.07,5.67,4.416543575,17.85654358
E01029367,7.06,0.12,4.64,5.598227474,17.41822747
E01029368,7.38,0,5.16,3.988183161,16.52818316
E01029369,7.94,0.03,4.36,5.243722304,17.5737223
E01029370,7.74,0.03,5.11,4.091580502,16.9715805
E01029371,8.1,0.15,3.66,4.652880355,16.56288036
E01029372,8.33,0.17,4.94,8.064992614,21.50499261
E01029373,7.94,0.25,4.17,5.672082718,18.03208272
E01029374,8.17,0.13,3.87,5.317577548,17.48757755
E01029375,9.33,0.08,2.82,2.407680945,14.63768095
E01029376,9.01,0.13,2.8,3.545051699,15.4850517
E01029377,9.29,0.08,2.08,1.624815362,13.07481536
E01029378,8.81,0.09,3.08,3.29394387,15.27394387
E01029379,8.57,0.11,2.8,3.722304284,15.20230428
E01029380,8.45,0.05,2.75,3.17577548,14.42577548
E01029381,6.51,0.03,5.14,6.381093058,18.06109306
E01029382,7.58,0.21,4.34,5.361890694,17.49189069
E01029383,9.17,0.06,3.01,3.456425406,15.69642541
E01034098,8.41,0.08,2.55,2.954209749,13.99420975
E01029385,8.06,0.05,4.22,5.273264402,17.6032644
E01029386,7.62,0.13,4.45,6.041358936,18.24135894
E01029387,6.87,0.05,4.64,6.425406204,17.9854062
E01029388,6.71,0.03,5.02,6.454948301,18.2149483
E01029389,7.9,0.05,3.82,4.726735598,16.4967356
E01029390,7.42,0.15,4.76,6.986706056,19.31670606
E01029391,8.02,0.04,4.2,4.150664697,16.4106647
E01029392,8.57,0.09,3.1,3.426883309,15.18688331
E01029393,6.59,0,4.59,5.465288035,16.64528804
E01029394,6.43,0.07,5.05,6.056129985,17.60612999
E01029395,8.41,0.05,3.14,2.850812408,14.45081241
E01029396,8.1,0.05,4.27,5.022156573,17.44215657
E01029397,7.38,0.07,3.99,5.849335303,17.2893353
E01029398,7.26,0.12,4.74,4.579025111,16.69902511
E01029399,8.33,0.11,3.52,4.874446086,16.83444609
E01029400,7.66,0.07,4.1,4.948301329,16.77830133
E01029401,7.26,0.07,4.24,5.302806499,16.8728065
E01029402,7.34,0.11,4.71,4.283604136,16.44360414
E01029403,7.18,0.08,4.54,5.361890694,17.16189069
E01029404,6.27,0.31,5.4,6.58788774,18.56788774
E01029405,7.18,0,4.7,3.692762186,15.57276219
E01029406,7.66,0,3.81,3.161004431,14.63100443
E01029407,7.34,3.26,4.13,6.366322009,21.09632201
E01029408,8.37,2.8,3.63,6.189069424,20.98906942
E01029409,8.13,2.96,3.81,5.982274742,20.88227474
E01029410,8.37,2.27,4.2,5.686853767,20.52685377
E01029411,8.02,0,4.19,3.914327917,16.12432792
E01029412,8.21,0.03,4.95,2.983751846,16.17375185
E01029413,6.55,0.36,4.47,5.081240768,16.46124077
E01029414,8.21,0.67,4.17,4.342688331,17.39268833
E01029415,8.73,0.69,2.57,2.451994092,14.44199409
E01029416,8.41,0.43,3.03,2.983751846,14.85375185
E01029417,8.57,0.31,3.6,2.954209749,15.43420975
E01029418,8.13,0.07,4.03,2.658788774,14.88878877
E01029419,7.54,0.19,4.4,3.988183161,16.11818316
E01029420,6.87,0.07,4.67,4.313146233,15.92314623
E01029422,6.79,0.23,5.2,4.372230428,16.59223043
E01029423,7.02,0.32,4,5.40620384,16.74620384
E01029424,7.94,0.04,4.85,3.88478582,16.71478582
E01029425,7.34,0.24,6.42,2.998522895,16.9985229
E01029426,8.06,2.27,3.88,5.790251108,20.00025111
E01029427,7.14,1.7,5,7.474150665,21.31415067
E01029428,8.77,0.32,2.48,3.308714919,14.87871492
E01029429,7.46,1.91,4.77,6.218611521,20.35861152
E01029430,8.02,0.03,3.03,3.220088626,14.30008863
E01029431,6.87,0.21,3.61,5.864106352,16.55410635
E01029432,5.71,0,4.96,4.977843427,15.64784343
E01029433,7.5,0.27,3.88,5.347119645,16.99711965
E01029434,8.77,0.76,3.97,5.657311669,19.15731167
E01029435,6.79,0.73,4.69,4.963072378,17.17307238
E01029436,7.22,0.98,4.64,6.543574594,19.38357459
E01029437,7.98,0.71,4.05,5.864106352,18.60410635
E01029438,7.1,0.18,5.05,4.180206795,16.5102068
E01029439,6.87,0.16,5.12,4.623338257,16.77333826
E01029440,8.1,0.12,4.17,2.776957164,15.16695716
E01029441,6.83,0.07,4.71,4.372230428,15.98223043
E01029442,7.82,0.04,3.83,2.880354505,14.57035451
E01029443,7.66,0.09,4.85,3.042836041,15.64283604
E01029444,6.71,0.07,5.47,4.830132939,17.08013294
E01029445,8.65,2.24,3.54,5.819793205,20.24979321
E01029446,7.26,0.87,3.83,4.859675037,16.81967504
E01029447,8.41,3.55,4.39,6.366322009,22.71632201
E01029448,7.1,1.85,4.94,6.986706056,20.87670606
E01029449,7.06,0.43,4.74,4.579025111,16.80902511
E01029450,7.22,0.76,4.78,7.223042836,19.98304284
E01029451,7.02,0.46,4.74,5.509601182,17.72960118
E01029452,6.87,0.55,4.55,6.11521418,18.08521418
E01029453,6.98,0.45,5.02,7.119645495,19.5696455
E01029454,7.86,0.14,5.17,3.663220089,16.83322009
E01029455,7.18,0.09,4.4,3.781388479,15.45138848
E01029456,7.02,0.13,5.28,5.361890694,17.79189069
E01029457,8.37,0.15,3.37,3.515509601,15.4055096
E01029458,7.38,0.19,4.47,4.327917282,16.36791728
E01029459,8.41,0,3.01,2.599704579,14.01970458
E01029460,7.3,0.26,4.24,4.209748892,16.00974889
E01029461,7.58,0.15,3.67,5.243722304,16.6437223
E01029462,6.79,0.18,4.75,4.623338257,16.34333826
E01029463,7.5,0.03,3.8,2.806499261,14.13649926
E01029464,6.63,0.1,4.92,5.553914328,17.20391433
E01029465,7.7,0.04,3.97,2.998522895,14.7085229
E01029466,8.13,0.18,3.78,3.101920236,15.19192024
E01029467,7.1,0.02,4.65,4.106351551,15.87635155
E01029468,7.54,0.8,4.89,7.872968981,21.10296898
E01029469,7.14,0.17,4.72,4.460856721,16.49085672
E01029470,8.13,0.46,4.15,4.711964549,17.45196455
E01029471,8.21,0.27,4.17,3.722304284,16.37230428
E01029472,6.79,0.47,5.21,6.307237814,18.77723781
E01029473,7.86,0,4.54,2.776957164,15.17695716
E01029474,7.06,0.13,5.19,3.76661743,16.14661743
E01029475,7.66,0.04,4.76,4.756277696,17.2162777
E01029476,6.71,0.03,4.61,4.667651403,16.0176514
E01029477,7.86,0.02,5,3.101920236,15.98192024
E01029478,7.18,0,4.93,4.859675037,16.96967504
E01034101,8.73,0.04,3.74,3.500738552,16.01073855
E01029480,8.29,0.12,3.61,4.579025111,16.59902511
E01034100,8.25,0.02,5.35,6.056129985,19.67612999
E01029482,7.46,0.07,4.89,5.52437223,17.94437223
E01029483,8.41,0.05,5.16,2.34859675,15.96859675
E01029484,7.5,0.37,4.81,3.899556869,16.57955687
E01029485,8.61,0.11,4.91,2.70310192,16.33310192
E01029486,6.9,0.13,5.33,5.627769572,17.98776957
E01029487,5.71,0.09,5.37,6.82422452,17.99422452
E01029488,7.94,0.31,5.41,3.677991137,17.33799114
E01029489,6.39,0.05,5.66,5.361890694,17.46189069
E01029490,8.1,0.03,4.51,5.007385524,17.64738552
E01029491,7.14,0.24,4.84,4.490398818,16.71039882
E01029492,7.42,0.42,4.99,6.883308715,19.71330872
E01029493,7.54,0.04,4,4.638109306,16.21810931
E01029494,6.83,0.1,4.48,4.815361891,16.22536189
E01029495,6.98,0.12,4.35,4.638109306,16.08810931
E01029496,6.94,0.08,4.5,6.765140325,18.28514033
E01034103,7.66,0.12,3.23,4.416543575,15.42654358
E01029498,7.74,0.06,4.33,3.958641064,16.08864106
E01029499,6.59,0.25,5.06,7.562776957,19.46277696
E01029500,7.3,0.09,4.95,4.874446086,17.21444609
E01029501,6.27,0.19,5.13,5.332348597,16.9223486
E01029502,7.34,0.09,4.57,5.701624815,17.70162482
E01029503,7.66,0,4.92,5.110782866,17.69078287
E01029504,7.9,0.14,4.46,5.036927622,17.53692762
E01029505,7.3,0.02,4.74,4.00295421,16.06295421
E01029506,6.47,0,5.82,5.243722304,17.5337223
E01029507,8.49,0,4.33,2.304283604,15.1242836
E01029508,8.1,0.02,4.47,3.545051699,16.1350517
E01029509,8.02,0.02,5.24,3.796159527,17.07615953
E01029511,7.34,0.05,4.53,3.500738552,15.42073855
E01029512,7.9,0.07,4,2.880354505,14.85035451
E01029513,7.54,0.56,4.58,3.17577548,15.85577548
E01029514,8.33,0.36,4.81,3.028064993,16.52806499
E01029515,7.86,0.06,4.68,3.264401773,15.86440177
E01029516,7.66,0.04,4.65,3.973412112,16.32341211
E01029517,8.73,0.13,4.02,3.146233383,16.02623338
E01029518,8.17,0.11,3.92,2.58493353,14.78493353
E01029519,8.02,0.09,4.22,4.106351551,16.43635155
E01029520,7.98,0.07,5.03,2.540620384,15.62062038
E01029521,7.98,0.09,4.68,3.116691285,15.86669129
E01029522,7.38,0.12,5.31,3.973412112,16.78341211
E01029523,7.02,0,4.7,3.76661743,15.48661743
E01029524,7.5,0.3,5.03,5.302806499,18.1328065
E01029525,6.75,0.2,4.96,4.697193501,16.6071935
E01029526,6.31,0.42,5.52,5.923190547,18.17319055
E01029527,6.55,0.03,5.12,6.971935007,18.67193501
E01029528,6.75,0.12,4.46,5.435745938,16.76574594
E01029529,7.14,0.09,3.32,4.327917282,14.87791728
E01034106,8.77,0.11,3.26,2.791728213,14.93172821
E01029531,7.78,0.07,5.06,3.559822747,16.46982275
E01029532,6.98,0.05,4,4.372230428,15.40223043
E01029533,6.31,0.08,4.47,4.815361891,15.67536189
E01029534,5.48,0.05,4.89,5.081240768,15.50124077
E01029535,7.06,0,4.04,5.775480059,16.87548006
E01029536,6.39,0,4.92,5.701624815,17.01162482
E01029537,7.14,0.05,4.04,5.273264402,16.5032644
E01029538,7.14,0.09,5.32,6.514032496,19.0640325
E01029539,7.58,0.1,4.27,4.844903988,16.79490399
E01029540,6.11,0.14,5.33,5.952732644,17.53273264
E01029541,7.38,0.17,3.82,5.140324963,16.51032496
E01029542,7.06,0.05,4.04,4.505169867,15.65516987
E01029543,6.63,0.19,4.76,6.82422452,18.40422452
E01029544,8.02,0.14,3.51,4.209748892,15.87974889
E01029545,7.22,0.3,4.03,4.608567208,16.15856721
E01029546,8.73,0.35,2.63,3.013293944,14.72329394
E01029547,7.46,0.52,4.44,6.189069424,18.60906942
